Timestamp,instructions,L1-dcache-load-misses
    10.084636040,39570640,304487
    10.094956089,37418193,348605
    10.105256528,38772397,308025
    10.115535978,30205623,532651
    10.125972130,37382240,439786
    10.136283796,40709406,325583
    10.146544474,33745240,280324
    10.156823136,30635487,257507
    10.167111290,36440433,429991
    10.177398105,36440098,278778
    10.187666898,24068938,204163
    10.198165548,35610867,364165
    10.208630416,32696271,316711
    10.218878629,38393878,368185
    10.229196768,31100079,301120
    10.239468978,35966590,333345
    10.249742623,35284166,324035
    10.260021469,31750427,298742
    10.270301164,27400707,252124
    10.280577355,37583393,376121
    10.290853847,26527750,827483
    10.301154916,22584876,751411
    10.316707163,39720548,788081
    10.326995610,26768050,782762
    10.337337865,28431685,862601
    10.347609914,28748108,478260
    10.363343262,41492350,443683
    10.373643875,34214724,353803
    10.383949693,24024649,166994
    10.394266053,37881005,269672
    10.405227313,33710195,291952
    10.415503370,29947525,336845
    10.425792141,27425983,605277
    10.440009082,47769010,488044
    10.450337296,36046305,296209
    10.460615810,38138650,319171
    10.470887547,35878174,316690
    10.481154571,38203383,312652
    10.491433103,30158392,278919
    10.501703688,41976129,377652
    10.513334600,40473226,334288
    10.526904948,31366990,240794
    10.537948411,35782923,346269
    10.553391580,46971101,484724
    10.563748260,29139018,251119
    10.574020861,26368645,228848
    10.587786807,41784734,332283
    10.600472333,40009899,350259
    10.613767736,31767424,257497
    10.624347382,37765594,330826
    10.636409350,40967532,363005
    10.655560701,38172495,468010
    10.666173665,22950514,253348
    10.680246835,27672373,425263
    10.692604745,13722808,196975
    10.703769685,11115958,212957
    10.713996563,7953989,170480
    10.726920260,13596511,246041
    10.742195099,28618758,227324
    10.752470990,20957492,233162
    10.762740837,18513334,278620
    10.773104801,13514500,147915
    10.783391365,19017675,163602
    10.793664340,27019800,246043
    10.803939466,34748391,318820
    10.814209046,35962747,335772
    10.824492698,26830709,255900
    10.841984587,46999597,633609
    10.855099420,35313527,471555
    10.873920453,27130687,538079
    10.884331186,19161061,283915
    10.900722518,47288293,471988
    10.913918248,40247978,430970
    10.924192855,20558897,194847
    10.934445637,19717862,172844
    10.949954580,39744068,351894
    10.965900957,25605407,463045
    10.977913543,24869969,672843
    10.989906817,18391397,558180
    11.000091057,11570051,613794
    11.010270055,20324040,714165
    11.025926955,12615595,415336
    11.041930470,47052948,669162
    11.052114199,27389139,210713
    11.062298325,10966107,147496
    11.073926949,34658137,277197
    11.084331433,14942102,172054
    11.094786152,24629080,230631
    11.105051310,27222607,442163
    11.115313900,12090754,187249
    11.125561373,15329203,207229
    11.135840692,30292397,245064
    11.146093535,8492776,250068
    11.156354104,16245068,204850
    11.166636868,14640416,295429
    11.176924832,22170976,209732
    11.187160964,13272032,158174
    11.197467679,24357755,252334
    11.207739656,16388659,164544
    11.218034285,13972238,158167
    11.228319977,26074258,263448
    11.238612021,18629136,252901
    11.248903572,28834210,379013
    11.259189502,29210750,309403
    11.269483973,22818102,261034
    11.279764444,23010488,263594
    11.289999734,27802980,332019
    11.300289778,26087041,345268
    11.310564496,21997997,396765
    11.320824385,19908092,219870
    11.331179776,24831799,238532
    11.341455868,16392371,181872
    11.351813960,27835383,264221
    11.362082203,17517600,199430
    11.372354874,28085106,297507
    11.382645110,18233473,269049
    11.393267897,34006112,439215
    11.405912708,31036677,353630
    11.417410161,17451147,207119
    11.427693649,10648553,103785
    11.437982320,17884603,230629
    11.452443439,22155400,215059
    11.462726430,20088962,213562
    11.477912341,26045488,316038
    11.497904664,31056361,332035
    11.513913280,18185836,333749
    11.524120702,30999579,392449
    11.534339570,31055332,523212
    11.552444723,50884823,567966
    11.565905283,33872140,333423
    11.581909463,44563713,355380
    11.602153474,49084082,480825
    11.613566544,28609020,219433
    11.626168401,25674059,240276
    11.637984137,26763449,251480
    11.650164084,12058371,425369
    11.664000713,14202550,304215
    11.674289944,21909329,365636
    11.684617902,15232678,166185
    11.694900063,25424492,231442
    11.705201102,10090989,219083
    11.718163835,27487974,270958
    11.728416384,28874325,328950
